-0.0105 0.0297 -0.0687 0.0553 0.0648 -0.0018 0.0364 -0.1174 -0.0069 0.0260 0.0473 0.1649 -0.0939 -0.1590 -0.0959 -0.0636 0.2516 0.2731 0.0218 -0.1420 
-0.0262 0.0489 -0.0641 0.0006 0.0756 0.0036 0.0768 -0.0827 -0.0536 0.0076 -0.0156 0.1833 0.0336 -0.1306 -0.1067 -0.1722 0.0889 0.3046 0.1614 0.0218 
-0.0468 0.0540 -0.0342 -0.0474 0.0661 -0.0029 0.0978 -0.0218 -0.0761 0.0002 -0.0769 0.1311 0.1349 -0.0616 -0.0694 -0.2066 -0.0928 0.2254 0.2307 0.1614 
-0.0649 0.0368 0.0084 -0.0749 0.0458 -0.0179 0.0889 0.0453 -0.0729 0.0073 -0.1080 0.0318 0.1767 0.0157 -0.0057 -0.1580 -0.2255 0.0732 0.2120 0.2307 
-0.0720 -0.0015 0.0461 -0.0782 0.0251 -0.0316 0.0504 0.0978 -0.0503 0.0230 -0.0935 -0.0740 0.1508 0.0716 0.0535 -0.0506 -0.2636 -0.0910 0.1199 0.2120 
-0.0617 -0.0503 0.0640 -0.0631 0.0098 -0.0335 -0.0062 0.1204 -0.0184 0.0355 -0.0379 -0.1454 0.0746 0.0896 0.0820 0.0693 -0.2003 -0.2066 -0.0060 0.1199 
-0.0330 -0.0932 0.0562 -0.0409 -0.0007 -0.0180 -0.0622 0.1078 0.0132 0.0347 0.0366 -0.1570 -0.0179 0.0706 0.0696 0.1532 -0.0674 -0.2355 -0.1172 -0.0060 
0.0086 -0.1147 0.0271 -0.0217 -0.0120 0.0116 -0.0981 0.0656 0.0374 0.0175 0.1001 -0.1079 -0.0910 0.0299 0.0251 0.1697 0.0792 -0.1748 -0.1746 -0.1172 
0.0527 -0.1058 -0.0106 -0.0102 -0.0293 0.0433 -0.1018 0.0080 0.0507 -0.0103 0.1271 -0.0202 -0.1202 -0.0116 -0.0285 0.1167 0.1825 -0.0551 -0.1622 -0.1746 
0.0873 -0.0672 -0.0423 -0.0043 -0.0532 0.0617 -0.0729 -0.0475 0.0522 -0.0367 0.1076 0.0709 -0.1004 -0.0369 -0.0656 0.0202 0.2062 0.0734 -0.0912 -0.1622 
0.1026 -0.0093 -0.0571 0.0019 -0.0770 0.0549 -0.0230 -0.0857 0.0427 -0.0492 0.0500 0.1314 -0.0448 -0.0390 -0.0693 -0.0776 0.1478 0.1611 0.0064 -0.0912 
